;NAME;JOBREF;CORRSTARTTIME;CORRSTOPTIME;QTYGOOD;CORRSTARTDATE;CORRSTOPDATE
0;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523070;43255;48479;70.0;2018-01-12;2018-01-12
1;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522639;27074;28554;0.0;2018-01-15;2018-01-15
2;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522586;42992;53487;84.0;2018-01-15;2018-01-15
3;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523181;27351;31378;48.0;2018-01-16;2018-01-16
4;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;522920;31378;33710;0.0;2018-01-16;2018-01-16
5;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;522920;35199;40234;48.0;2018-01-16;2018-01-16
6;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522924;54101;55800;25.0;2018-01-16;2018-01-16
7;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523045;18294;22792;48.0;2018-01-18;2018-01-18
8;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;521802;34797;37036;14.0;2018-01-18;2018-01-18
9;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523046;46187;51493;70.0;2018-01-18;2018-01-18
10;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;521628;51493;55800;65.0;2018-01-18;2018-01-18
11;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523355;40122;44035;32.0;2018-01-19;2018-01-19
12;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522458;49980;54878;60.0;2018-01-23;2018-01-23
13;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523207;18032;23481;48.0;2018-01-24;2018-01-24
14;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522460;23481;25753;18.0;2018-01-24;2018-01-24
15;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523069;19799;25374;70.0;2018-01-25;2018-01-25
16;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523690;45684;45918;0.0;2018-01-25;2018-01-25
17;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523684;45918;47772;28.0;2018-01-25;2018-01-25
18;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523681;47772;48196;0.0;2018-01-25;2018-01-25
19;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523680;48196;55702;48.0;2018-01-25;2018-01-25
20;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523058;39221;45804;65.0;2018-01-29;2018-01-29
21;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522466;17921;19991;0.0;2018-01-31;2018-01-31
22;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522466;23683;26364;49.0;2018-01-31;2018-01-31
23;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523472;17979;18520;0.0;2018-02-02;2018-02-02
24;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523472;18694;19391;0.0;2018-02-02;2018-02-02
25;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523472;20344;22508;30.0;2018-02-02;2018-02-02
26;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524448;25951;27295;0.0;2018-02-19;2018-02-19
27;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524448;32047;34463;55.0;2018-02-19;2018-02-19
28;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522926;40984;43019;0.0;2018-02-19;2018-02-19
29;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522926;48705;52361;70.0;2018-02-19;2018-02-19
30;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524209;52361;54351;21.0;2018-02-19;2018-02-19
31;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;522576;25200;25487;0.0;2018-02-22;2018-02-22
32;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524429;26155;30498;48.0;2018-02-22;2018-02-22
33;SW56-3 : 1095 x 676 : H/H : 190F : ST1 : 3D/3F/3B/11T : SA;524105;30498;36036;49.0;2018-02-22;2018-02-22
34;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;524022;36036;41921;49.0;2018-02-22;2018-02-22
35;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;523975;51915;54875;27.0;2018-02-22;2018-02-22
36;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523729;25200;29332;29.0;2018-02-23;2018-02-23
37;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;522576;29332;29960;0.0;2018-02-23;2018-02-23
38;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;522576;33689;38605;49.0;2018-02-23;2018-02-23
39;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524283;38843;40939;0.0;2018-02-23;2018-02-23
40;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;524585;25864;25910;0.0;2018-03-05;2018-03-05
41;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524601;40652;50657;96.0;2018-03-05;2018-03-05
42;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524602;50657;51120;0.0;2018-03-05;2018-03-05
43;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524602;52091;55254;48.0;2018-03-05;2018-03-05
44;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;524160;25295;30607;48.0;2018-03-06;2018-03-06
45;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525139;30607;31387;0.0;2018-03-06;2018-03-06
46;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524863;48133;51817;48.0;2018-03-06;2018-03-06
47;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525139;53143;55800;40.0;2018-03-06;2018-03-06
48;CF76S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;524929;39865;45123;0.0;2018-03-26;2018-03-26
49;CF76S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;524929;46430;53857;108.0;2018-03-26;2018-03-26
50;SW56-6 : 1095 x 676 : H/H : 190F/H : ST1 : 2D/4F/4B/3T : SA;526166;25200;25200;0.0;2018-03-27;2018-03-27
51;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526012;25200;25455;0.0;2018-03-27;2018-03-27
52;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526012;50558;55800;56.0;2018-03-27;2018-03-27
53;SW56-6 : 1095 x 676 : H/H : 190F/H : ST1 : 2D/4F/4B/3T : SA;526166;18089;18217;0.0;2018-03-28;2018-03-28
54;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;18217;20719;31.0;2018-03-28;2018-03-28
55;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;20719;23476;48.0;2018-03-28;2018-03-28
56;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;23476;25729;48.0;2018-03-28;2018-03-28
57;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;25729;29557;48.0;2018-03-28;2018-03-28
58;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;29557;29607;0.0;2018-03-28;2018-03-28
59;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;29607;29660;0.0;2018-03-28;2018-03-28
60;CF56S : 990 x 540 : H/H : 140G : ST1 : 4D/3F/2B/12T : HACF;521581;29660;29694;0.0;2018-03-28;2018-03-28
61;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525828;29694;34653;48.0;2018-03-28;2018-03-28
62;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525827;34653;38192;0.0;2018-03-28;2018-03-28
63;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525827;39903;40481;48.0;2018-03-28;2018-03-28
64;SW56-6 : 1095 x 676 : H/H : 190F/H : ST1 : 2D/4F/4B/3T : SA;526166;41187;46495;40.0;2018-03-28;2018-03-28
65;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526782;17649;22661;48.0;2018-04-18;2018-04-18
66;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526818;23881;25200;0.0;2018-04-18;2018-04-18
67;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527160;26890;29831;0.0;2018-05-02;2018-05-02
68;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527160;32112;38195;48.0;2018-05-02;2018-05-02
69;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;41344;48413;84.0;2018-05-03;2018-05-03
70;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;48413;52767;84.0;2018-05-03;2018-05-03
71;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527265;52767;52878;0.0;2018-05-03;2018-05-03
72;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527228;52878;55800;25.0;2018-05-03;2018-05-03
73;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527265;25200;25563;0.0;2018-05-04;2018-05-04
74;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;27660;32102;84.0;2018-05-04;2018-05-04
75;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;32102;32122;0.0;2018-05-04;2018-05-04
76;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;32122;32187;0.0;2018-05-04;2018-05-04
77;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528013;32187;37198;84.0;2018-05-04;2018-05-04
78;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528660;26010;29516;44.0;2018-06-06;2018-06-06
79;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;29516;33805;49.0;2018-06-06;2018-06-06
80;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;39297;39724;0.0;2018-06-06;2018-06-06
81;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;41042;45793;49.0;2018-06-06;2018-06-06
82;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;46776;48915;49.0;2018-06-06;2018-06-06
83;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;48915;48933;0.0;2018-06-06;2018-06-06
84;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;48933;48964;0.0;2018-06-06;2018-06-06
85;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528771;48964;48982;0.0;2018-06-06;2018-06-06
86;BD30 : 1375 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;528879;49648;54548;48.0;2018-06-06;2018-06-06
87;SP16-1 : 1175 x 676 : 115G : ST1 : 3D/3G/3B/12T : HA;528768;47739;55746;50.0;2018-06-07;2018-06-07
88;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;528767;55746;55800;0.0;2018-06-07;2018-06-07
89;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;528913;25200;25732;0.0;2018-06-08;2018-06-08
90;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;528913;26940;31134;0.0;2018-06-08;2018-06-08
91;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;530351;48994;49208;0.0;2018-08-08;2018-08-08
92;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;530705;17772;17998;0.0;2018-08-27;2018-08-27
93;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;530339;17998;20814;28.0;2018-08-27;2018-08-27
94;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531249;37638;50715;160.0;2018-08-29;2018-08-29
95;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;530702;50715;54765;48.0;2018-08-29;2018-08-29
96;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531251;43067;45095;25.0;2018-08-31;2018-08-31
97;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531254;47186;48575;0.0;2018-08-31;2018-08-31
98;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531254;25200;29526;0.0;2018-09-03;2018-09-03
99;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531254;30955;40812;160.0;2018-09-03;2018-09-03
100;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531253;40812;53729;129.0;2018-09-03;2018-09-03
101;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531255;25200;25547;0.0;2018-09-04;2018-09-04
102;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531255;31664;37058;53.0;2018-09-04;2018-09-04
103;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531306;50078;55800;48.0;2018-09-04;2018-09-04
104;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531310;25200;26154;0.0;2018-09-05;2018-09-05
105;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;26154;29466;63.0;2018-09-05;2018-09-05
106;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;29466;32027;63.0;2018-09-05;2018-09-05
107;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;32027;37116;63.0;2018-09-05;2018-09-05
108;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;37116;39286;63.0;2018-09-05;2018-09-05
109;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;39286;39322;0.0;2018-09-05;2018-09-05
110;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;529809;39322;39351;0.0;2018-09-05;2018-09-05
111;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531310;39351;55800;150.0;2018-09-05;2018-09-05
112;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;529805;26243;29541;0.0;2018-09-06;2018-09-06
113;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;529805;35480;44834;70.0;2018-09-06;2018-09-06
114;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531131;25200;25781;0.0;2018-09-07;2018-09-07
115;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531131;26554;30366;58.0;2018-09-07;2018-09-07
116;SP16-1 : 1175 x 676 : 115G : ST1 : 3D/3G/3B/12T : HA;529806;30366;34699;40.0;2018-09-07;2018-09-07
117;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;530982;51804;53947;33.0;2018-09-10;2018-09-10
118;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529500;52930;55800;19.0;2018-09-13;2018-09-13
119;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529500;52930;55800;0.0;2018-09-13;2018-09-13
120;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;530602;26016;33777;71.0;2018-09-17;2018-09-17
121;CF76S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;530603;33777;47033;108.0;2018-09-17;2018-09-17
122;BD30 : 1130 x 540 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;531188;47033;51590;48.0;2018-09-17;2018-09-17
123;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532124;51590;54915;33.0;2018-09-17;2018-09-17
124;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531868;35243;42589;96.0;2018-09-18;2018-09-18
125;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;532182;42589;46468;7.0;2018-09-18;2018-09-18
126;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;531770;25200;25447;0.0;2018-09-19;2018-09-19
127;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;531770;29314;31069;21.0;2018-09-19;2018-09-19
128;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;531960;37895;39523;48.0;2018-09-19;2018-09-19
129;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;532184;53201;55031;0.0;2018-09-19;2018-09-19
130;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532309;46518;48317;12.0;2018-09-20;2018-09-20
131;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531182;39444;45290;45.0;2018-09-21;2018-09-21
132;CF56S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;532491;25525;29798;45.0;2018-10-08;2018-10-08
133;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;531747;29798;51965;160.0;2018-10-08;2018-10-08
134;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;532665;51965;54852;23.0;2018-10-08;2018-10-08
135;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532844;35919;39979;32.0;2018-10-09;2018-10-09
136;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532578;52486;52565;0.0;2018-10-09;2018-10-09
137;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532578;52579;55800;44.0;2018-10-09;2018-10-09
138;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;533032;25200;42121;150.0;2018-10-10;2018-10-10
139;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532746;42121;49669;64.0;2018-10-10;2018-10-10
140;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;533031;49669;55800;79.0;2018-10-10;2018-10-10
141;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;533031;32513;32538;0.0;2018-10-11;2018-10-11
142;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533189;40234;44869;32.0;2018-10-11;2018-10-11
143;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532977;25200;25352;0.0;2018-10-12;2018-10-12
144;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533188;25352;30052;48.0;2018-10-12;2018-10-12
145;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532977;30052;35574;48.0;2018-10-12;2018-10-12
146;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533187;38538;44180;48.0;2018-10-12;2018-10-12
147;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533756;45494;55800;93.0;2018-10-23;2018-10-23
148;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;533289;25200;25252;0.0;2018-10-24;2018-10-24
149;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;533289;28737;34097;37.0;2018-10-24;2018-10-24
150;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533268;22246;23700;0.0;2018-10-25;2018-10-25
151;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533268;23727;26561;0.0;2018-10-25;2018-10-25
152;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533268;27503;38912;132.0;2018-10-25;2018-10-25
153;CF56S : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531181;45772;53338;28.0;2018-10-25;2018-10-25
154;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533508;25200;30178;48.0;2018-10-26;2018-10-26
155;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533294;46074;48498;30.0;2018-10-26;2018-10-26
156;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533507;53594;54932;14.0;2018-10-30;2018-10-30
157;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;533563;34679;39355;48.0;2018-10-31;2018-10-31
158;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;533502;39355;42449;0.0;2018-10-31;2018-10-31
159;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;533502;44890;50787;80.0;2018-10-31;2018-10-31
160;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;533375;30841;33969;0.0;2018-11-07;2018-11-07
161;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534259;31569;38798;32.0;2018-11-08;2018-11-08
162;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534057;38798;44801;67.0;2018-11-08;2018-11-08
163;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534074;37838;44916;48.0;2018-11-12;2018-11-12
164;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534431;44916;46742;21.0;2018-11-12;2018-11-12
165;CF36LM : 900 x 676 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534002;46742;48224;28.0;2018-11-12;2018-11-12
166;CF36LM : 900 x 676 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534002;48224;50068;28.0;2018-11-12;2018-11-12
167;CF36LM : 900 x 676 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534002;50068;54121;28.0;2018-11-12;2018-11-12
168;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;533341;17902;25674;38.0;2018-11-14;2018-11-14
169;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;18037;21997;89.0;2018-11-15;2018-11-15
170;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;21997;25972;64.0;2018-11-15;2018-11-15
171;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;25972;31659;140.0;2018-11-15;2018-11-15
172;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;31659;31679;1.0;2018-11-15;2018-11-15
173;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;31679;31697;1.0;2018-11-15;2018-11-15
174;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534201;31697;31715;1.0;2018-11-15;2018-11-15
175;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534200;31715;35102;0.0;2018-11-15;2018-11-15
176;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534200;36026;37342;75.0;2018-11-15;2018-11-15
177;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534200;25433;26476;0.0;2018-11-16;2018-11-16
178;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534126;26476;30836;0.0;2018-11-16;2018-11-16
179;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534126;35156;35936;48.0;2018-11-16;2018-11-16
180;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;534071;39394;48932;71.0;2018-11-16;2018-11-16
181;SW56-1 : 1095 x 576 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;534161;32241;40326;48.0;2018-11-19;2018-11-19
182;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;534200;40326;40898;0.0;2018-11-19;2018-11-19
183;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;534475;25200;34516;48.0;2018-11-27;2018-11-27
184;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;534848;25200;30497;46.0;2018-11-30;2018-11-30
185;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;535273;29423;35799;66.0;2018-12-12;2018-12-12
186;SW56-1 : 1130 x 550 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534620;33938;51919;136.0;2018-12-17;2018-12-17
187;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;535513;25200;37760;48.0;2018-12-18;2018-12-18
188;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;535342;47702;54000;80.0;2018-12-18;2018-12-18
189;SW26-1 : 1175 x 576 : B/B : 115G : ST1 : 3D/3G/3B/12T : EA;536094;25200;27781;9.0;2018-12-19;2018-12-19
